Sigla,Projeto,Arquivo,Nome da Variável,URL
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.glpj.propostas.host,bcohmswrkctn01:8770
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.glpj.limites.host,bcohmswrkctn01:8719
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mesacreditopj.bpm.host,h.processos.original.corp
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,cmmo.cdps-old.host,bcohmetaapp01:8099
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,cmmo.mtgc.host,bcohmetaapp01:8101
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mbio.service.host,bcohmetaapp01:8122
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,mbio.bureaux.service.host,bcohmbio01.bcocorporate.ad:8885
mcsv,mcsv-mesa-credito-pj-java,application-hml.properties,bimo.bureau.service.host,vshmsctnprodutos.bcocorporate.ad:8339
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mesacreditopj.plc.host,vsmsctnprodutos:8139
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mesacreditopj.plc.maintenance.host,vsmsctnprodutos:8140
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mesacreditopj.glpj.garantias.host,vsmsctnprodutos:8771
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mesacreditopj.glpj.limites.host,vsmsctnprodutos:8719
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mesacreditopj.bpm.host,processospj.original.corp
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,cmmo.cdps-old.host,10.150.100.236:8099
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,cmmo.mtgc.host,10.150.100.236:8101
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mbio.service.host,10.150.100.236:8122
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,mbio.bureaux.service.host,mbio.original.corp:8885
mcsv,mcsv-mesa-credito-pj-java,application-prd.properties,bimo.bureau.service.host,vsmsctnprodutos:8339
mcsv,mcsv-mesa-credito-pj-java,application.properties,swagger.api.termsOfServiceUrl,www.original.com.br
mcsv,mcsv-mesa-credito-pj-java,application.properties,swagger.api.license.url,www.apache.org/licenses/LICENSE-2.0.html
mcsv,mcsv-abertura-conta-pj-token-java,application-dev.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-token-java,application-dev.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-token-java,application-hml.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-token-java,application-hml.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-token-java,application-prd.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-token-java,application-prd.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.reip-status-services-java.base-path,reip-status-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.reip-documents-services-java.base-path,reip-documentos-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.mcsv-abertura-conta-java.server,bcohmetaapp01:8090
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.bpmo-servicos-abertura-empresa.java.server,bpmo-servicos-abertura-pj-java.bpmo-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.cmmo-trfo.java.server,vsmscorporativo8:8083
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.reip-pendencias.java.base-path,reip-pendencia-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-dev.properties,microsservice.atco-auth-sistemas.java.url,atco-auth-sistemas-java.reip-dev.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.reip-status-services-java.base-path,reip-status-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.reip-documents-services-java.server,bcohmetaapp01:8117
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.mcsv-abertura-conta-java.server,bcohmetaapp01:8090
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.bpmo-servicos-abertura-empresa.java.server,bpmo-servicos-abertura-pj-java.bpmo-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.cmmo-trfo.java.server,vsmscorporativo8:8083
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.reip-pendencias.java.base-path,reip-pendencia-java.reip-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-hml.properties,microsservice.atco-auth-sistemas.java.url,atco-auth-sistemas-java.atco-hml.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.reip-services-java.base-path,reip-cadastro-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.reip-token-services-java.base-path,reip-abertura-conta-token-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.reip-status-services-java.base-path,reip-status-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.reip-documents-services-java.server,10.150.100.254:8117
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.mcsv-abertura-conta-java.server,10.150.100.253:8090
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.bpmo-servicos-abertura-empresa.java.server,bpmo-servicos-abertura-pj-java.bpmo.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.cmmo-trfo.java.server,vsmscorporativo8:8083
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.reip-pendencias.java.base-path,reip-pendencia-java.reip.svc.cluster.local:8080
mcsv,mcsv-abertura-conta-pj-java,application-prd.properties,microsservice.atco-auth-sistemas.java.url,atco-auth-sistemas-java.atco.svc.cluster.local:8080
mcsv,mcsv-ibpj-tributos-consumos-java,application-dev.properties,app.convenios.url,conv-consultas-java.apps.ocp-d.original.com.br
mcsv,mcsv-ibpj-tributos-consumos-java,application-dev.properties,app.pagamento-boleto.url,bcoamswrkctn01:8358/pgto-codigo-barras-java/v2
mcsv,mcsv-ibpj-tributos-consumos-java,application-dev.properties,app.pgto-comprovantes.url,pgto-comprovantes-java.apps.ocp-d.original.com.br/v1
mcsv,mcsv-ibpj-tributos-consumos-java,application-hml.properties,app.convenios.url,conv-consultas-java.apps.ocp-h.original.com.br
mcsv,mcsv-ibpj-tributos-consumos-java,application-hml.properties,app.pagamento-boleto.url,vshmsctnprodutos.bcocorporate.ad:8358/pgto-codigo-barras-java/v2
mcsv,mcsv-ibpj-tributos-consumos-java,application-hml.properties,app.pgto-comprovantes.url,pgto-comprovantes-java.apps.ocp-h.original.com.br/v1
mcsv,mcsv-ibpj-tributos-consumos-java,application-prd.properties,app.convenios.url,conv-consultas-java.original.com.br
mcsv,mcsv-ibpj-tributos-consumos-java,application-prd.properties,app.pagamento-boleto.url,vsmsctnprodutos.bcocorporate.ad:8358/pgto-codigo-barras-java/v2
mcsv,mcsv-ibpj-tributos-consumos-java,application-prd.properties,app.pgto-comprovantes.url,pgto-comprovantes-java.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.pricing,d.mtpr.original.corp:8080/mtpr-web
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.limit,bcodmswrk11:8231/glcr/limits/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.ged,bcodmetaapp01:8101/cmmo-gedc/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.operation,rtto-operacoes-java.apps.ocp-d.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.retention,bcodmswrkctn01:8279/retr-retencao-transacoes-java/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,url.api.cet,rtto-cet-java.apps.ocp-d.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-dev.properties,gedc.consultas.java.url,gedc-consultas-java.apps.ocp-h.original.com.br
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.pricing,h.mtpr.original.corp:8080/mtpr-web
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.limit,bcohmswrk11:8231/glcr/limits/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.ged,bcohmetaapp01:8101/cmmo-gedc/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.operation,rtto-operacoes-java.apps.ocp-h.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.retention,bcohmswrkctn01:8279/retr-retencao-transacoes-java/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,url.api.cet,rtto-cet-java.apps.ocp-h.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-hml.properties,gedc.consultas.java.url,gedc-consultas-java.apps.ocp-h.original.com.br
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.pricing,mtpr.original.corp:8080/mtpr-web
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.limit,vsmscorporativo11:8231/glcr/limits/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.ged,vsmscorporativo8:8101/cmmo-gedc/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.operation,rtto-operacoes-java.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.retention,vsmsctnprodutos:8279/retr-retencao-transacoes-java/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,url.api.cet,rtto-cet-java.original.com.br/v1
mcsv,mcsv-rtto-cheque-empresarial-java,application-prd.properties,gedc.consultas.java.url,gedc-consultas-java.apps.ocp-h.original.com.br
mcsv,mcsv-plat-cheque-empresarial-java,application-dev.properties,url.api.rtto,bcodmswrkctn01:8239/rtto-operacoes-java/v1
mcsv,mcsv-plat-cheque-empresarial-java,application-hml.properties,url.api.rtto,bcohmswrkctn01:8239/rtto-operacoes-java/v1
mcsv,mcsv-plat-cheque-empresarial-java,application-prd.properties,url.api.rtto,vsmsctnprodutos:8239/rtto-operacoes-java/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.contaRende,vshmsctnprodutos.bcocorporate.ad:8189/apat/yielding-accounts/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.extrato,vshmsctnprodutos.bcocorporate.ad:8132/apat-extrato-mensal-java/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.investments,inve-produtos-java.apps.ocp-d.original.com.br/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.fixedIncome,tsbo-consulta-investimentos-java.apps.ocp-d.original.com.br
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.fixedIncomeProdSim,vshmsctnprodutos:8232/tsbo-products-java/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.fixedIncomeProdSimV2,vshmsctnprodutos:8232/tsbo-products-java/v2
mcsv,mcsv-pj-investimentos-java,application-dev.properties,#feign.url.extract,vshmsctnprodutos.bcocorporate.ad:8133/tsbo-extrato-mensal-java
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.extract,tsbo-extrato-mensal-java.apps.ocp-d.original.com.br
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.extractFdos,vshmsctnprodutos:8134/fdos/monthly-statements
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.extractStatus,vshmsctnprodutos.bcocorporate.ad:8248/inve-extrato-mensal/v1
mcsv,mcsv-pj-investimentos-java,application-dev.properties,feign.url.suitability,inve-suitability-java.apps.ocp-d.original.com.br/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.contaRende,vshmsctnprodutos.bcocorporate.ad:8189/apat/yielding-accounts
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.extrato,vshmsctnprodutos.bcocorporate.ad:8132/apat-extrato-mensal-java/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.investments,inve-produtos-java.apps.ocp-h.original.com.br/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,#feign.url.investments,localhost:8091/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,#feign.url.fixedIncome,vshmsctnprodutos.bcocorporate.ad:8190/tsbo/investments
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.fixedIncome,tsbo-consulta-investimentos-java.apps.ocp-h.original.com.br
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.fixedIncomeProdSim,vshmsctnprodutos:8232/tsbo-products-java/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.fixedIncomeProdSimV2,vshmsctnprodutos:8232/tsbo-products-java/v2
mcsv,mcsv-pj-investimentos-java,application-hml.properties,#feign.url.extract,vshmsctnprodutos.bcocorporate.ad:8133/tsbo-extrato-mensal-java
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.extract,tsbo-extrato-mensal-java.apps.ocp-h.original.com.br
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.extractFdos,vshmsctnprodutos:8134/fdos/monthly-statements
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.extractStatus,vshmsctnprodutos.bcocorporate.ad:8248/inve-extrato-mensal/v1
mcsv,mcsv-pj-investimentos-java,application-hml.properties,feign.url.suitability,inve-suitability-java.apps.ocp-h.original.com.br/v1
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.contaRende,vsmsctnprodutos.bcocorporate.ad:8189/apat/yielding-accounts
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.extrato,vsmsctnprodutos.bcocorporate.ad:8132/apat-extrato-mensal-java/v1
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.investments,inve-produtos-java.original.com.br/v1
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.fixedIncome,tsbo-consulta-investimentos-java.original.com.br
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.fixedIncomeProdSim,vsmsctnprodutos:8232/tsbo-products-java/v1
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.fixedIncomeProdSimV2,vsmsctnprodutos:8232/tsbo-products-java/v2
mcsv,mcsv-pj-investimentos-java,application-prd.properties,#feign.url.extract,vshmsctnprodutos.bcocorporate.ad:8133/tsbo-extrato-mensal-java
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.extract,tsbo-extrato-mensal-java.original.com.br
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.extractFdos,vsmsctnprodutos:8134/fdos/monthly-statements
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.extractStatus,vsmsctnprodutos:8248/inve-extrato-mensal/v1
mcsv,mcsv-pj-investimentos-java,application-prd.properties,feign.url.suitability,inve-suitability-java.original.com.br/v1
mcsv,mcsv-interno-atividades-bpmo-java,application-dev.properties,original.url.rest.bpm.url.base,d.processos.original.corp/rest/bpm/wle
mcsv,mcsv-interno-atividades-bpmo-java,application-dev.properties,original.url.rest.bpm.task.url.base,bcohmswrk11:8298/bpmo-atividades-java
mcsv,mcsv-interno-atividades-bpmo-java,application-hml.properties,original.url.rest.bpm.url.base,h.processos.original.corp/rest/bpm/wle
mcsv,mcsv-interno-atividades-bpmo-java,application-hml.properties,original.url.rest.bpm.task.url.base,bcohmswrk11:8298/bpmo-atividades-java
mcsv,mcsv-interno-atividades-bpmo-java,application-prd.properties,original.url.rest.bpm.url.base,processospj.original.corp/rest/bpm/wle
mcsv,mcsv-interno-atividades-bpmo-java,application-prd.properties,original.url.rest.bpm.task.url.base,vsmscorporativo11:8298/bpmo-atividades-java
mcsv,mcsv-capital-giro-java,application-dev.properties,#limits.server.gateway.host,localhost
mcsv,mcsv-capital-giro-java,application-dev.properties,limits.server.gateway.host,bcodmswrk01
mcsv,mcsv-capital-giro-java,application-dev.properties,document.server.gateway.host,bcodmetaapp01
mcsv,mcsv-capital-giro-java,application-dev.properties,#documentc.server.gateway.host,localhost
mcsv,mcsv-capital-giro-java,application-dev.properties,mtpr.server.host,bcodmotpapp01
mcsv,mcsv-capital-giro-java,application-hml.properties,#limits.server.gateway.host,localhost
mcsv,mcsv-capital-giro-java,application-hml.properties,limits.server.gateway.host,bcohmswrk11
mcsv,mcsv-capital-giro-java,application-hml.properties,document.server.gateway.host,bcohmetaapp01
mcsv,mcsv-capital-giro-java,application-hml.properties,#documentc.server.gateway.host,localhost
mcsv,mcsv-capital-giro-java,application-hml.properties,mtpr.server.host,bcohmotpapp01
